roster_date,RFP_Key,rfp_type_random,rfp_name_random,rfp_location,Name,Address,city,State,Zip,Phone,rfp_primary,program_flag,program_date,active_quarters,base_active_quarters,sap,location_enddate,location_startdate,eligibility_enddate,eligibility_startdate,startdate,enddate
10/2/2024,SCG681742,myAPP,myAPP,21188,"Larsen, Curtis and Miller",2381 Jorge Island Apt. 433,South Jordan,Minnesota,9932,(607)396-5880,1,,,,3,21188,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG168638,GPO,ACUITY,44772,Booker and Sons,7530 Landry Groves,Charleston,Hawaii,24509,528.518.5196x55394,1,Preferred,10/19/2021,7,3,44772,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG624124,GPO,ACUITY,44772,"Chase, Johnson and Dixon",00495 Denise Dam,Charleston,Montana,77646,(902)673-9490x774,1,Preferred,10/19/2021,7,3,44772,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG050151,GPO,ACUITY,44772,"Skinner, Wilson and Carr",801 Nguyen Cape,Charleston,Oregon,45484,(951)416-4218,1,Preferred,10/19/2021,7,3,44772,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG955165,GPO,ACUITY,44772,"Meyer, Reid and Wells",00432 Randy Mews Apt. 261,Charleston,Illinois,5772,(874)608-2236,1,Preferred,10/19/2021,7,3,44772,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG920000,GPO,ACUITY,44772,Simpson LLC,8966 Alvarez Road,Charleston,North Carolina,92514,001-901-967-2035x622,1,Preferred,10/19/2021,7,3,44772,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG274469,GPO,ACUITY,44772,Smith-Clark,88877 Mary Plains Apt. 335,Charleston,Alabama,56516,896-556-2038x801,1,Preferred,10/19/2021,7,3,44772,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG652446,GPO,ACUITY,44772,"Doyle, Hall and Kelly",428 Gallagher Isle Suite 323,Charleston,California,21630,559.809.8578x550,1,Preferred,10/19/2021,7,3,44772,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG435468,GPO,ACUITY,44772,Hayes-Wong,600 Gabriel Pike,Charleston,Virginia,98023,001-394-786-4917x104,1,Preferred,10/19/2021,7,3,44772,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG738936,GPO,ACUITY,44772,"Edwards, Costa and Mora",58465 Harrison Trace Apt. 470,Charleston,Pennsylvania,31964,9507587104,1,Preferred,10/19/2021,7,3,44772,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG348854,myAPP,ECP,13790,"Davis, Taylor and Hinton",44091 Courtney Square,Russellville,Arizona,4620,892-618-9944x03009,1,Preferred,6/29/2020,7,3,13790,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG352815,myAPP,ECP,13790,Smith-Williams,8282 Anita Grove Apt. 539,Russellville,Ohio,39283,218.595.3877x65094,1,Preferred,6/29/2020,7,3,13790,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG393254,myAPP,ECP,13790,Barrett-Freeman,688 Krista Spur Suite 821,Russellville,New Mexico,65930,497.394.0307,1,Preferred,6/29/2020,7,3,13790,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG464100,myAPP,ECP,13790,"Walls, Davis and Potts",52857 Garza Canyon,Russellville,Alaska,17250,-3135,1,Preferred,6/29/2020,7,3,13790,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG864462,myAPP,ECP,13790,Hawkins-Cline,4216 Richardson Forest Suite 712,Russellville,Oklahoma,37408,(534)607-4653x423,1,Preferred,6/29/2020,7,3,13790,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG075479,PE,ADO,37424,Stevens-Carr,83472 Hall Glen,Hendersonville,Oklahoma,59051,001-387-372-8869x6812,0,Preferred,10/19/2023,4,3,37424,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG534058,PE,ADO,37424,"Brown, Miller and Benton",63289 Harris Ports Suite 165,Hendersonville,Georgia,54370,+1-692-364-8561x103,0,Preferred,10/19/2023,4,3,37424,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG591315,PE,ADO,37424,Curtis-Hinton,24887 Monroe Corners Suite 622,Hendersonville,Colorado,61516,307.587.4598x85048,0,Preferred,10/19/2023,4,3,37424,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG352139,PE,ADO,37424,"Pearson, Villanueva and Underwood",1660 Thomas Shoal,Hendersonville,Kentucky,92865,6427916847,0,Preferred,10/19/2023,4,3,37424,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG529290,PE,ADO,37424,"Howard, Williams and Griffin",60593 Karen Garden,Hendersonville,Tennessee,42371,(333)377-4513,0,Preferred,10/19/2023,4,3,37424,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG705553,ACUALL,PECAA,39637,Simmons-Reid,879 Samantha Forges,Monroeville,Nebraska,36595,3757512846,0,,,,3,39637,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG723769,ACUALL,myAPP,24792,Bishop Ltd,332 Curtis Way Apt. 732,Victorville,Washington,83280,(765)396-4851x699,1,,,,3,24792,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG950195,ACUALL,myAPP,24792,"Miller, Wright and Stone",4843 Norman Hollow Apt. 520,Victorville,Maryland,60593,(366)484-0239x6640,1,,,,3,24792,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG496458,ACUALL,myAPP,24792,Bridges-Mccormick,2291 Rosario Points,Victorville,Georgia,87638,+1-360-436-7386x288,1,,,,3,24792,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG901671,GPO,ACUALL,31193,"Reyes, Haynes and Newman",73758 Dana Bridge Apt. 123,Georgetown,Tennessee,20623,850.368.9535x57121,0,,,,3,31193,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG133531,GPO,ACUALL,31193,"Kirby, Hill and Armstrong",397 Orozco Turnpike,Georgetown,Vermont,70068,206-258-9980,0,,,,3,31193,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG583692,myAPP,PECAA,38566,Brown LLC,20322 Melissa Court Suite 986,Collierville,Tennessee,85194,524-437-0398x3956,1,,,,3,38566,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG208815,PE,ADO,24735,Campbell Ltd,34768 Stephen Square,Littleton,West Virginia,45273,9832348254,0,Preferred,7/2/2020,7,3,24735,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG353145,PE,ADO,24735,Ferguson PLC,8886 Buchanan Pass,Littleton,Arkansas,4223,840-946-4939x81667,0,Preferred,7/2/2020,7,3,24735,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG215287,myAPP,MED,35241,Henderson Group,00540 Thomas Springs Apt. 381,Batesville,New Mexico,49473,730-885-1299,1,Preferred,6/24/2020,7,3,35241,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG495833,GPO,ADO,85760,Goodman-Alvarado,21341 Amy Plaza Apt. 156,Clintonville,Arkansas,42675,(830)817-3297x772,0,,,,3,85760,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG562310,PE,HEA,34098,"Singh, Clark and Kramer",80722 Roger Spur Apt. 719,Greenville,Louisiana,19546,(586)420-8074,0,,,,1,34098,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG168638,GPO,myAPP,53656,Booker and Sons,7530 Landry Groves,Charleston,Hawaii,24509,528.518.5196x55394,0,,,,3,53656,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG624124,GPO,myAPP,53656,"Chase, Johnson and Dixon",00495 Denise Dam,Charleston,Montana,77646,(902)673-9490x774,0,,,,3,53656,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG050151,GPO,myAPP,53656,"Skinner, Wilson and Carr",801 Nguyen Cape,Charleston,Oregon,45484,(951)416-4218,0,,,,3,53656,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG955165,GPO,myAPP,53656,"Meyer, Reid and Wells",00432 Randy Mews Apt. 261,Charleston,Illinois,5772,(874)608-2236,0,,,,3,53656,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG920000,GPO,myAPP,53656,Simpson LLC,8966 Alvarez Road,Charleston,North Carolina,92514,001-901-967-2035x622,0,,,,3,53656,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG274469,GPO,myAPP,53656,Smith-Clark,88877 Mary Plains Apt. 335,Charleston,Alabama,56516,896-556-2038x801,0,,,,3,53656,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG652446,GPO,myAPP,53656,"Doyle, Hall and Kelly",428 Gallagher Isle Suite 323,Charleston,California,21630,559.809.8578x550,0,,,,3,53656,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG435468,GPO,myAPP,53656,Hayes-Wong,600 Gabriel Pike,Charleston,Virginia,98023,001-394-786-4917x104,0,,,,3,53656,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG738936,GPO,myAPP,53656,"Edwards, Costa and Mora",58465 Harrison Trace Apt. 470,Charleston,Pennsylvania,31964,9507587104,0,,,,3,53656,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG562310,Lease Franchise,OPTOUT,53676,"Singh, Clark and Kramer",80722 Roger Spur Apt. 719,Greenville,Louisiana,19546,(586)420-8074,0,,,,3,53676,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG992327,Regional Retailer,ACUALL,27501,Mack Group,2297 Gomez Summit,Flemington,Colorado,9158,(998)935-2168x2888,1,,,,3,27501,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG191986,GPO,ACUALL,41894,Ramos-Sullivan,07811 Andrea Inlet Apt. 646,Pittsburgh,Georgia,2331,603-731-4766,0,,,,3,41894,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG746530,myAPP,USV,39300,Gutierrez Inc,1184 Carr Port,Allentown,Florida,96960,2305017658,1,,,,3,39300,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG101268,myAPP,USV,39300,Ramirez-Clarke,4692 Morgan Heights Suite 484,Allentown,Indiana,94598,001-848-384-5965x25730,1,,,,3,39300,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG055762,myAPP,USV,39300,Morales-Steele,947 Andre Mill Suite 265,Allentown,Indiana,92426,699-290-0122,1,,,,3,39300,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG445897,myAPP,USV,39300,Reynolds and Sons,23626 Greene Forge Suite 602,Allentown,Mississippi,16905,958-961-5405,1,,,,3,39300,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG502915,myAPP,USV,39300,Mccarthy Ltd,224 Bell Shore,Allentown,Pennsylvania,13342,279.341.2534x923,1,,,,3,39300,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG996543,myAPP,USV,39300,"Brown, Stanton and Johnson",3273 Hansen Throughway Apt. 927,Allentown,Maryland,55585,976.206.7302x2462,1,,,,3,39300,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG083547,myAPP,USV,39300,Thomas-Estrada,125 Mendoza Cliff,Allentown,Connecticut,71337,(403)254-6191x1326,1,,,,3,39300,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG332209,myAPP,USV,39300,"Oconnor, Taylor and Weaver",49593 Michael Trafficway,Allentown,Illinois,53177,260-685-7418,1,,,,3,39300,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG963842,PE,PV,30693,Charles-Cline,39300 Eric Circles,Jacksonville,Tennessee,60976,+1-746-433-9708x889,0,,,,1,30693,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG829332,PE,PV,30693,Mcdaniel and Sons,7019 Maynard Spring,Jacksonville,New Hampshire,92835,(719)946-9339,0,,,,1,30693,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG431874,Regional Retailer,myAPP,22310,"Bruce, Porter and Peterson",65498 Hawkins Bypass,Frankfort,Connecticut,8158,830-934-1750x499,0,Pref_RRPE,1/10/2022,7,1,22310,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG799055,Regional Retailer,myAPP,22310,Schmidt-Snyder,057 Jason Dam,Frankfort,North Dakota,78191,(308)387-9449x77127,0,Pref_RRPE,1/10/2022,7,1,22310,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG562310,ACUALL,ADO,19277,"Singh, Clark and Kramer",80722 Roger Spur Apt. 719,Greenville,Louisiana,19546,(586)420-8074,0,,,,3,19277,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG963842,PE,myAPP,26415,Charles-Cline,39300 Eric Circles,Jacksonville,Tennessee,60976,+1-746-433-9708x889,1,,,,3,26415,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG829332,PE,myAPP,26415,Mcdaniel and Sons,7019 Maynard Spring,Jacksonville,New Hampshire,92835,(719)946-9339,1,,,,3,26415,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG233903,myAPP,myAPP,15503,Craig-Herrera,34577 Taylor Wells,Greenport,Mississippi,25037,618-604-6923x13714,1,,,,3,15503,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG152678,myAPP,myAPP,15503,"White, Lane and Hayes",453 Gutierrez Hills Apt. 491,Greenport,Nebraska,32950,(379)676-2874x686,1,,,,3,15503,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG592483,myAPP,myAPP,15503,Wood Group,9232 Kristopher Mall Apt. 989,Greenport,Indiana,16952,+1-968-817-8585x45490,1,,,,3,15503,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG378769,myAPP,myAPP,15503,Fleming-Chapman,46543 Matthew Stream,Greenport,North Dakota,12493,310.402.6250x1626,1,,,,3,15503,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG537743,myAPP,myAPP,15503,Mayer-Nash,31164 William Inlet Suite 393,Greenport,Delaware,41299,395-985-8719x4840,1,,,,3,15503,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG997720,myAPP,myAPP,29919,Hicks-Graves,9262 Vicki Road Apt. 048,Nashville,Iowa,998,-5549,1,,,,3,29919,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG191986,Lease Franchise,HEA,37700,Ramos-Sullivan,07811 Andrea Inlet Apt. 646,Pittsburgh,Georgia,2331,603-731-4766,0,,,,3,37700,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG431874,Lease Franchise,ACUALL,48152,"Bruce, Porter and Peterson",65498 Hawkins Bypass,Frankfort,Connecticut,8158,830-934-1750x499,0,Preferred,7/8/2024,1,1,48152,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG799055,Lease Franchise,ACUALL,48152,Schmidt-Snyder,057 Jason Dam,Frankfort,North Dakota,78191,(308)387-9449x77127,0,Preferred,7/8/2024,1,1,48152,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG225078,myAPP,PECAA,29873,Pratt and Sons,705 Schultz Plain,Dayton,Nebraska,16463,544-882-6977x8181,1,,,,3,29873,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG907244,GPO,myAPP,31560,Boone-Lopez,6934 Stephen Manors,Nicholasville,Kentucky,77207,001-458-897-3765x444,0,,,,1,31560,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG522932,GPO,myAPP,31560,King LLC,59447 Michael Heights Apt. 667,Nicholasville,Arkansas,37583,(303)493-9891x130,0,,,,1,31560,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG518957,GPO,myAPP,31560,Alvarez and Sons,021 Bird Summit Apt. 495,Nicholasville,Oregon,73634,214.624.0086x146,0,,,,1,31560,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG739899,GPO,myAPP,31560,Armstrong-Smith,69021 Pitts Circle,Nicholasville,Minnesota,10430,(797)978-1334,0,,,,1,31560,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG959190,GPO,myAPP,31560,Huffman-Robinson,4531 John Island Suite 477,Nicholasville,Illinois,2679,(686)591-3385x81087,0,,,,1,31560,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG562310,GPO,MED,46211,"Singh, Clark and Kramer",80722 Roger Spur Apt. 719,Greenville,Louisiana,19546,(586)420-8074,1,,,,3,46211,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG225078,GPO,TSO,22628,Pratt and Sons,705 Schultz Plain,Dayton,Nebraska,16463,544-882-6977x8181,0,,,,3,22628,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG183864,ACUALL,MED,30053,Mcintyre-Cox,2021 Smith Freeway Apt. 076,Jamestown,Ohio,32880,3816038974,0,,,,3,30053,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG513665,ACUALL,MED,30053,"Miller, Johnson and Martinez",40213 Tracy Circle,Jamestown,Arkansas,60081,711.358.2176x1128,0,,,,3,30053,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG307353,ACUALL,MED,30053,"Walsh, Edwards and Wheeler",393 John Loaf Suite 993,Jamestown,New York,64041,(393)841-6899x38920,0,,,,3,30053,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG677094,ACUALL,MED,30053,"Butler, Richardson and Kelley",63937 Taylor Heights,Jamestown,Oklahoma,57757,(577)733-3714x241,0,,,,3,30053,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG287964,ACUALL,MED,30053,Rodriguez Inc,24553 Dickerson Passage Apt. 138,Jamestown,Idaho,91505,(959)312-7446x2310,0,,,,3,30053,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG729813,ACUALL,MED,30053,Hawkins Ltd,43671 Sandra Creek Suite 713,Jamestown,Georgia,93873,001-820-507-0596x579,0,,,,3,30053,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG303001,ACUALL,MED,30053,"Le, Owens and Davis",8645 Henderson Springs Apt. 889,Jamestown,Nevada,42891,553-950-6526x374,0,,,,3,30053,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG724299,ACUALL,MED,30053,Rasmussen Ltd,068 Patterson Mission Suite 275,Jamestown,Alabama,75258,7105108742,0,,,,3,30053,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG379341,ACUALL,MED,30053,"Davis, Pearson and Dunn",8717 Barnett Vista Apt. 993,Jamestown,Connecticut,29110,416-378-9322,0,,,,3,30053,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG449238,ACUALL,MED,30053,"Brown, Parker and Sparks",65833 Daniels Fields Suite 952,Jamestown,Arizona,43500,+1-257-581-5595x49089,0,,,,3,30053,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG245579,ACUALL,MED,30053,"Alvarez, Byrd and Franklin",205 Patel Valleys Apt. 298,Jamestown,Maryland,74725,362-492-2435,0,,,,3,30053,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG662592,ACUALL,MED,30053,"Rivera, Guerrero and Russell",548 Williamson Road Suite 938,Jamestown,California,90521,8596722639,0,,,,3,30053,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG110963,ACUALL,MED,30053,Barrett-Mcknight,036 Gary Station Suite 370,Jamestown,Oregon,70450,246-766-3847x8096,0,,,,3,30053,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG111924,ACUALL,MED,30053,Walls-Lewis,77903 Elliott Ford,Jamestown,Florida,546,932.918.3386x3218,0,,,,3,30053,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG440233,ACUALL,MED,30053,"Rosario, Frederick and Bates",8723 David Villages,Jamestown,Hawaii,35364,8914352662,0,,,,3,30053,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG901156,ACUALL,MED,30053,Lewis Inc,1787 Jason Meadow,Jamestown,Mississippi,93192,5407292459,0,,,,3,30053,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG578339,ACUALL,MED,30053,Gordon-Duke,652 Ross Path Apt. 606,Jamestown,Washington,35390,4869009201,0,,,,3,30053,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG736073,ACUALL,MED,30053,"Kim, Jones and Webb",933 Rebecca Via Apt. 895,Jamestown,Colorado,39025,236.205.0434,0,,,,3,30053,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG716685,ACUALL,MED,30053,Eaton and Sons,5816 Baker Road Apt. 082,Jamestown,Georgia,13016,(696)691-5005x816,0,,,,3,30053,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG692991,ACUALL,MED,30053,"Flores, Jackson and Turner",1571 Jason Brook,Jamestown,Nebraska,77889,001-930-593-2378x796,0,,,,3,30053,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG069383,ACUALL,MED,30053,Beltran-Smith,321 Jacob Point,Jamestown,Florida,12403,+1-677-999-2748x54221,0,,,,3,30053,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG168638,Regional Retailer,HEA,30514,Booker and Sons,7530 Landry Groves,Charleston,Hawaii,24509,528.518.5196x55394,1,Preferred,8/13/2020,7,3,30514,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG624124,Regional Retailer,HEA,30514,"Chase, Johnson and Dixon",00495 Denise Dam,Charleston,Montana,77646,(902)673-9490x774,1,Preferred,8/13/2020,7,3,30514,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG050151,Regional Retailer,HEA,30514,"Skinner, Wilson and Carr",801 Nguyen Cape,Charleston,Oregon,45484,(951)416-4218,1,Preferred,8/13/2020,7,3,30514,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG955165,Regional Retailer,HEA,30514,"Meyer, Reid and Wells",00432 Randy Mews Apt. 261,Charleston,Illinois,5772,(874)608-2236,1,Preferred,8/13/2020,7,3,30514,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG920000,Regional Retailer,HEA,30514,Simpson LLC,8966 Alvarez Road,Charleston,North Carolina,92514,001-901-967-2035x622,1,Preferred,8/13/2020,7,3,30514,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG274469,Regional Retailer,HEA,30514,Smith-Clark,88877 Mary Plains Apt. 335,Charleston,Alabama,56516,896-556-2038x801,1,Preferred,8/13/2020,7,3,30514,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG652446,Regional Retailer,HEA,30514,"Doyle, Hall and Kelly",428 Gallagher Isle Suite 323,Charleston,California,21630,559.809.8578x550,1,Preferred,8/13/2020,7,3,30514,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG435468,Regional Retailer,HEA,30514,Hayes-Wong,600 Gabriel Pike,Charleston,Virginia,98023,001-394-786-4917x104,1,Preferred,8/13/2020,7,3,30514,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG738936,Regional Retailer,HEA,30514,"Edwards, Costa and Mora",58465 Harrison Trace Apt. 470,Charleston,Pennsylvania,31964,9507587104,1,Preferred,8/13/2020,7,3,30514,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG208815,PE,PECAA,32974,Campbell Ltd,34768 Stephen Square,Littleton,West Virginia,45273,9832348254,0,,,,1,32974,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
